long	lat
6.85041335871979	47.1390734512343
6.85267422977897	47.1291761252085
6.85588566129028	47.1415356763132
6.8757993322966	47.1289924172863
6.87692510114699	47.1213564384817
6.86141460582716	47.1520905570117
6.87046734959246	47.1455702024545
6.8468014416787	47.1428241251866
6.84364431587342	47.1202906736399
6.84175336056457	47.1279386593686
6.86869454473813	47.1526721325102
6.85483807489081	47.1222566733352
6.85867116885144	47.1508595644986
6.87486125788065	47.1258905053983
6.88168616784748	47.1239739052521
6.84964124202786	47.1485599373734
6.85609305692397	47.1444081448237
6.85874968211913	47.1536234276422
6.84158116340235	47.1219352430421
6.84855318784312	47.1328603432617
6.86029655415232	47.126746233254
6.84827656438306	47.1363393710288
6.86105456611725	47.1303135031599
6.86485282103646	47.1574983236703
6.87766253264014	47.135205089367
6.87628277928075	47.1248688277585
6.88390594202756	47.1244201455989
6.86683679345786	47.1454993998992
6.85704617584538	47.1556207655623
6.86036276151864	47.1267108241768
6.86396356222389	47.1539032478384
6.86260485799486	47.1529424731583
6.86703721858841	47.1355780764977
6.86961944993598	47.1557829523271
6.85319778417271	47.1483974774061
6.84962709781227	47.1486136645061
6.86938968212422	47.1234291752336
6.86700586515138	47.1455723845674
6.87591613181652	47.1451693091191
6.8584514994703	47.1203898334667
6.84910409636912	47.1389831328398
6.84306900397261	47.1303976675033
6.86322051319033	47.1502105238205
6.84494155987535	47.1366109641639
6.865631188566	47.147545288216
6.84866175552931	47.1490372470884
6.85835738410833	47.1205147574705
6.86030886137551	47.1247186972306
6.86414505743368	47.1533213894857
6.83344041210102	47.1254007649914
6.86589391700732	47.1433573677979
6.86253998076841	47.1529061192516
6.86578015126116	47.1271804591866
6.86228279618624	47.14710852455
6.8626192541762	47.1383545154979
6.84409763700116	47.1219268837976
6.83398636700076	47.1316851065735
6.87744975759029	47.1213332350423
6.83574013437296	47.1217214946017
6.84171317661952	47.1279832217515
6.8614709313247	47.1601744886572
6.87299870696247	47.1196777746601
6.85949685445996	47.1377847157121
6.86350090977011	47.1540973004844
6.86750200461755	47.1456835968997
6.8403931504057	47.1372592833777
6.86124607164567	47.1278207287134
6.86403985450773	47.1540294002157
6.85829602440423	47.1540328461526
6.86410490399823	47.1540567827588
6.8575658812468	47.1228506656986
6.87940828300503	47.1252408200977
6.8648257468185	47.1575429879422
6.86256614188499	47.1383900201573
6.8476166251798	47.1297582118693
6.88157932961519	47.1240808147892
6.86606077492911	47.1477098597062
6.86042096745631	47.1408956203843
6.8820914065497	47.1240305861688
6.84965087088351	47.1330388399572
6.86671772183414	47.1302824442822
6.84936779179053	47.1197943875404
6.86890801508429	47.1357798657067
6.87311463947357	47.1358547040429
6.85874865744549	47.1536772506438
6.86217011428209	47.1309316264791
6.8381916510588	47.1250592719306
6.86104043818615	47.1303672319251
6.86710387900964	47.1501038137348
6.86694590228757	47.1626361748436
6.85133696573647	47.1421844279959
6.87939896327339	47.1243346055021
6.84870725560052	47.1166583867381
6.85918827292399	47.1223061578024
6.8631075412775	47.1340336383552
6.85128964532466	47.1473877052044
6.86092180261631	47.1304022631189
6.86842570051673	47.1203359902615
6.85981473343551	47.1265812606719
6.85305664410277	47.1441258931387
6.8751925430493	47.1410999846283
6.8579421681409	47.1202964276519
6.86603353713626	47.1477634948898
6.85724272110642	47.122615056933
6.85122760312259	47.1260075009605
6.84983229759769	47.1331478280679
6.82759384739021	47.1261196343189
6.85844804057565	47.1185057290331
6.8321283602458	47.125471722272
6.83759843031631	47.1279348258186
6.8523902653655	47.1412680171164
6.84214590757829	47.1272955863718
6.84854682794024	47.1386470981392
6.86713641961602	47.1351840292778
6.84943009605847	47.1486301675486
6.87905740785254	47.1243770540901
6.87610552119708	47.1245356165548
6.86702555254837	47.1500853095169
6.84406883207572	47.1220612489902
6.85937193031932	47.121607685341
6.85855957109578	47.1346826770714
6.86041254209351	47.1302998979175
6.85355274114234	47.1442371657291
6.8677161193286	47.1496237214767
6.84984090794178	47.1326993015478
6.87218987549347	47.1327438978467
6.86022983536411	47.1268085539684
6.84340671999887	47.1203786412296
6.8566986069566	47.1284696946941
6.85177730080343	47.1472566861475
6.83832548366375	47.1249167149578
6.84575710276351	47.1235450453185
6.85801414666161	47.1474904063834
6.84120998734512	47.1241844282751
6.84028710586281	47.1210823278081
6.87136703300482	47.1458367941953
6.87672424130131	47.1321031971196
6.85684897946617	47.1556462517875
6.87392346034181	47.1227796130673
6.87772112827474	47.1432980155769
6.85285725562259	47.1442679892376
6.82851607984832	47.1292218331456
6.86683177767562	47.1464593403363
6.85390150494787	47.1191456150987
6.83656681619138	47.1290845320905
6.86712964702689	47.1355428513225
6.87753212357542	47.1190280694968
6.8568096290632	47.144646607301
6.83393088332277	47.1251173221298
6.88291222986192	47.1214704287184
6.83853420614369	47.1310460106606
6.84935832670542	47.1482707723847
6.86596679881585	47.1478258186317
6.86682266732307	47.145553129186
6.84947657945482	47.135971339456
6.87125194456427	47.129641959163
6.86420179697911	47.1614053174308
6.84360396603473	47.1203442073088
6.84183169957793	47.1218563465436
6.85576182012414	47.1253586560286
6.86458203973463	47.1572541433958
6.84132959915425	47.1403524977519
6.87726529840616	47.121385760963
6.85314289281631	47.1403045487997
6.84432502600904	47.1223681769258
6.84668034381256	47.1266471000958
6.86708019782485	47.1499690682106
6.85494852161099	47.1384336109236
6.87497776700025	47.1420674097906
6.8689059868589	47.1358875123398
6.86391860969472	47.1209675830985
6.86053314112383	47.1570724824336
6.8669711740089	47.1356045187987
6.8647198265611	47.1575960579532
6.84853285769099	47.1386918547454
6.86254985967458	47.1530766532689
6.86496944323813	47.1402465089237
6.84414918708205	47.1219721224414
6.86269552111858	47.1384806692273
6.83306377495555	47.128582953413
6.86950453140601	47.1396060942823
6.83662332448515	47.1167397187597
6.83390240085876	47.1252337436294
6.83400951145666	47.1251179079621
6.83935140232099	47.1179711501744
6.83667569352567	47.1248326989969
6.83827062739476	47.1250419137883
6.84111237395957	47.1217792591548
6.84176548595866	47.1218917449789
6.84389801205815	47.1173318398864
6.8369767531956	47.1288991680873
6.83707950617109	47.1290075926366
6.83702638621482	47.1290430855651
6.84482103817839	47.1204339139829
6.84357048386121	47.120720777175
6.84150175426541	47.1280713787535
6.84189925511624	47.1278500182488
6.83945715782953	47.1341481181304
6.85029117744058	47.1228964159476
6.84400514097125	47.1335088060216
6.84975365749125	47.1331472530666
6.85215120379187	47.1291095100235
6.85339092589897	47.1293966687562
6.85289496678636	47.1292853950877
6.8574329595734	47.12294839234
6.85748725618904	47.1228500959897
6.8598936751461	47.1224278901399
6.85938415133007	47.1223434613291
6.85910964864891	47.1223055892039
6.8458648061895	47.1397219866747
6.84847955682381	47.1360089016582
6.8482969158412	47.1359627051362
6.8483500351908	47.1359272070534
6.85308784634677	47.1322205754492
6.8486886024177	47.1387737410138
6.85402476933381	47.1353226604781
6.86484285903816	47.1240694936685
6.85256170885227	47.1412154358695
6.85236507886735	47.1412140029378
6.8504678358523	47.1471663834613
6.85117389012023	47.1472702276505
6.85227396167716	47.1452865201186
6.85291055192133	47.1442235186038
6.87032739622113	47.126531133533
6.87730393970137	47.1214219214346
6.85567732221578	47.1442077490497
6.85622209739572	47.1445167420865
6.85615706354171	47.1444893550209
6.86251847266547	47.1381384675691
6.86403179944335	47.1371445166958
6.86764212511558	47.1333932962754
6.87618196800247	47.1246527911459
6.87620717074573	47.1247068003084
6.87847006515596	47.1221389350211
6.86135846760338	47.1439976393606
6.8685799125044	47.1364952617391
6.86859681979262	47.1355982065547
6.86898682826963	47.1357714570442
6.87958192579323	47.1243628115198
6.87933410932101	47.1242982608348
6.88162014482879	47.124000356044
